Category,Title,Brand,Manufacturer,SKU,MPN,Availability,MSRP (Ex. GST),Price (Ex. GST),MSRP (Inc. GST),Price (Inc. GST),On Sale/Discount,Discount %,Product URL
Licences,"Meraki MS355-24X Enterprise License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-24X-3YR,LIC-MS355-24X-3YR,In Stock,,1792.63,,1971.89,False,0,https://dragon-networks.com.au/product/meraki-ms355-24x-enterprise-license-and-support-3-year/
Licences,"Meraki MS355-24X Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-24X-5YR,LIC-MS355-24X-5YR,In Stock,,2986.98,,3285.68,False,0,https://dragon-networks.com.au/product/meraki-ms355-24x-enterprise-license-and-support-5-year/
Licences,"Meraki MS355-24X2 Enterprise License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-24X2-1YR,LIC-MS355-24X2-1YR,In Stock,,1082.11,,1190.32,False,0,https://dragon-networks.com.au/product/meraki-ms355-24x2-enterprise-license-and-support-1-year/
Licences,"Meraki MS355-24X2 Enterprise License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-24X2-3YR,LIC-MS355-24X2-3YR,In Stock,,2434.5,,2677.95,False,0,https://dragon-networks.com.au/product/meraki-ms355-24x2-enterprise-license-and-support-3-year/
Licences,"Meraki MS355-24X2 Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-24X2-5YR,LIC-MS355-24X2-5YR,In Stock,,4058.21,,4464.03,False,0,https://dragon-networks.com.au/product/meraki-ms355-24x2-enterprise-license-and-support-5-year/
Licences,"Meraki MS355-48X Enterprise License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-48X-1YR,LIC-MS355-48X-1YR,In Stock,,1308.79,,1439.67,False,0,https://dragon-networks.com.au/product/meraki-ms355-48x-enterprise-license-and-support-1-year/
Licences,"Meraki MS355-48X Enterprise License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-48X-3YR,LIC-MS355-48X-3YR,In Stock,,2944.49,,3238.94,False,0,https://dragon-networks.com.au/product/meraki-ms355-48x-enterprise-license-and-support-3-year/
Licences,"Meraki MS355-48X Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-48X-5YR,LIC-MS355-48X-5YR,In Stock,,4908.21,,5399.03,False,0,https://dragon-networks.com.au/product/meraki-ms355-48x-enterprise-license-and-support-5-year/
Licences,"Meraki MS355-48X2 Enterprise License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-48X2-3YR,LIC-MS355-48X2-3YR,In Stock,,3236.54,,3560.19,False,0,https://dragon-networks.com.au/product/meraki-ms355-48x2-enterprise-license-and-support-3-year/
Licences,"Meraki MS355-48X2 Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS355-48X2-5YR,LIC-MS355-48X2-5YR,In Stock,,5394.24,,5933.66,False,0,https://dragon-networks.com.au/product/meraki-ms355-48x2-enterprise-license-and-support-5-year/
Licences,"Meraki MS390 24-port Enterprise License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-24E-1Y,LIC-MS390-24E-1Y,In Stock,,754.09,,829.5,False,0,https://dragon-networks.com.au/product/meraki-ms390-24-port-enterprise-license-and-support-1-year/
Licences,"Meraki MS390 24-port Enterprise License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-24E-3Y,LIC-MS390-24E-3Y,In Stock,,1696.73,,1866.4,False,0,https://dragon-networks.com.au/product/meraki-ms390-24-port-enterprise-license-and-support-3-year/
Licences,"Meraki MS390 24-port Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-24E-5Y,LIC-MS390-24E-5Y,In Stock,,2827.89,,3110.68,False,0,https://dragon-networks.com.au/product/meraki-ms390-24-port-enterprise-license-and-support-5-year/
Licences,"Meraki MS390 48-port Advanced License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-48A-1Y,LIC-MS390-48A-1Y,In Stock,,3174.42,,3491.86,False,0,https://dragon-networks.com.au/product/meraki-ms390-48-port-advanced-license-and-support-1-year/
Licences,"Meraki MS390 48-port Advanced License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-48A-3Y,LIC-MS390-48A-3Y,In Stock,,7142.19,,7856.41,False,0,https://dragon-networks.com.au/product/meraki-ms390-48-port-advanced-license-and-support-3-year/
Licences,"Meraki MS390 48-port Enterprise License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-48E-1Y,LIC-MS390-48E-1Y,In Stock,,1353.46,,1488.81,False,0,https://dragon-networks.com.au/product/meraki-ms390-48-port-enterprise-license-and-support-1-year/
Licences,"Meraki MS390 48-port Enterprise License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-48E-3Y,LIC-MS390-48E-3Y,In Stock,,3045.83,,3350.41,False,0,https://dragon-networks.com.au/product/meraki-ms390-48-port-enterprise-license-and-support-3-year/
Licences,"Meraki MS390 48-port Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS390-48E-5Y,LIC-MS390-48E-5Y,In Stock,,5076.03,,5583.63,False,0,https://dragon-networks.com.au/product/meraki-ms390-48-port-enterprise-license-and-support-5-year/
Licences,"Meraki MS420-24 Enterprise License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MS420-24-1YR,LIC-MS420-24-1YR,In Stock,,1538.71,,1692.58,False,0,https://dragon-networks.com.au/product/meraki-ms420-24-enterprise-license-and-support-1yr/
Licences,"Meraki MS420-24 Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MS420-24-3YR,LIC-MS420-24-3YR,In Stock,,3462.12,,3808.33,False,0,https://dragon-networks.com.au/product/meraki-ms420-24-enterprise-license-and-support-3yr/
Licences,"Meraki MS420-24 Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MS420-24-5YR,LIC-MS420-24-5YR,In Stock,,5770.2,,6347.22,False,0,https://dragon-networks.com.au/product/meraki-ms420-24-enterprise-license-and-support-5yr/
Licences,"Meraki MS420-48 Enterprise License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MS420-48-1YR,LIC-MS420-48-1YR,In Stock,,2821.35,,3103.49,False,0,https://dragon-networks.com.au/product/meraki-ms420-48-enterprise-license-and-support-1yr/
Licences,"Meraki MS420-48 Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MS420-48-3YR,LIC-MS420-48-3YR,In Stock,,6347.77,,6982.55,False,0,https://dragon-networks.com.au/product/meraki-ms420-48-enterprise-license-and-support-3yr/
Licences,"Meraki MS420-48 Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MS420-48-5YR,LIC-MS420-48-5YR,In Stock,,10580.33,,11638.36,False,0,https://dragon-networks.com.au/product/meraki-ms420-48-enterprise-license-and-support-5yr/
Licences,"Meraki MS42 Enterprise License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MS42-1YR,LIC-MS42-1YR,In Stock,,256.09,,281.7,False,0,https://dragon-networks.com.au/product/meraki-ms42-enterprise-license-and-support-1yr/
Licences,"Meraki MS42 Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MS42-3YR,LIC-MS42-3YR,In Stock,,576.48,,634.13,False,0,https://dragon-networks.com.au/product/meraki-ms42-enterprise-license-and-support-3yr/
Licences,"Meraki MS42 Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MS42-5YR,LIC-MS42-5YR,In Stock,,960.07,,1056.08,False,0,https://dragon-networks.com.au/product/meraki-ms42-enterprise-license-and-support-5yr/
Licences,"Meraki MS42P Enterprise License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MS42P-1YR,LIC-MS42P-1YR,In Stock,,256.09,,281.7,False,0,https://dragon-networks.com.au/product/meraki-ms42p-enterprise-license-and-support-1yr/
Licences,"Meraki MS42P Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MS42P-3YR,LIC-MS42P-3YR,In Stock,,576.48,,634.13,False,0,https://dragon-networks.com.au/product/meraki-ms42p-enterprise-license-and-support-3yr/
Licences,"Meraki MS42P Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MS42P-5YR,LIC-MS42P-5YR,In Stock,,960.07,,1056.08,False,0,https://dragon-networks.com.au/product/meraki-ms42p-enterprise-license-and-support-5yr/
Licences,"Meraki MS450-12 Enterprise License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-MS450-12-1YR,LIC-MS450-12-1YR,In Stock,,1589.93,,1748.92,False,0,https://dragon-networks.com.au/product/meraki-ms450-12-enterprise-license-and-support-1-year/
Licences,"Meraki MS450-12 Enterprise License and Support, 5 Year",Meraki,"Cisco Systems, Inc",LIC-MS450-12-5YR,LIC-MS450-12-5YR,In Stock,,5961.99,,6558.19,False,0,https://dragon-networks.com.au/product/meraki-ms450-12-enterprise-license-and-support-5-year/
Licences,"Meraki MT Enterprise License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MT-1Y,LIC-MT-1Y,In Stock,,138.72,,152.59,False,0,https://dragon-networks.com.au/product/meraki-mt-enterprise-license-and-support-1yr/
Licences,"Meraki MT Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MT-3Y,LIC-MT-3Y,In Stock,,320.11,,352.12,False,0,https://dragon-networks.com.au/product/meraki-mt-enterprise-license-and-support-3yr/
Licences,"Meraki MT Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MT-5Y,LIC-MT-5Y,In Stock,,533.52,,586.87,False,0,https://dragon-networks.com.au/product/meraki-mt-enterprise-license-and-support-5yr/
Licences,"Meraki MR Advanced License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MR-ADV-1Y,LIC-MR-ADV-1Y,In Stock,,374.59,,412.05,False,0,https://dragon-networks.com.au/product/meraki-mr-advanced-license-and-support-1yr/
Licences,"Meraki MR Advanced License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MR-ADV-3Y,LIC-MR-ADV-3Y,In Stock,,842.85,,927.14,False,0,https://dragon-networks.com.au/product/meraki-mr-advanced-license-and-support-3yr/
Licences,"Meraki MR Advanced License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MR-ADV-5Y,LIC-MR-ADV-5Y,In Stock,,1404.76,,1545.24,False,0,https://dragon-networks.com.au/product/meraki-mr-advanced-license-and-support-5yr/
Licences,Meraki MR Advanced License Upgrade and Support 1YR,Meraki,"Cisco Systems, Inc",LIC-MR-UPGR-1Y,LIC-MR-UPGR-1Y,In Stock,,187.3,,206.03,False,0,https://dragon-networks.com.au/product/meraki-mr-advanced-license-upgrade-and-support-1yr/
Licences,Meraki MR Advanced License Upgrade and Support 3YR,Meraki,"Cisco Systems, Inc",LIC-MR-UPGR-3Y,LIC-MR-UPGR-3Y,In Stock,,421.42,,463.56,False,0,https://dragon-networks.com.au/product/meraki-mr-advanced-license-upgrade-and-support-3yr/
Licences,Meraki MR Advanced License Upgrade and Support 5YR,Meraki,"Cisco Systems, Inc",LIC-MR-UPGR-5Y,LIC-MR-UPGR-5Y,In Stock,,702.37,,772.61,False,0,https://dragon-networks.com.au/product/meraki-mr-advanced-license-upgrade-and-support-5yr/
Licences,"Meraki Insight License for 1 Year (Small, Up to 450 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-S-1YR,LIC-MI-S-1YR,In Stock,,435.9,,479.49,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-1-year-small-up-to-450-mbps/
Licences,"Meraki Insight License for 3 Year (X-Small, Up to 100 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-XS-3YR,LIC-MI-XS-3YR,In Stock,,544.87,,599.36,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-3-year-x-small-up-to-100-mbps/
Licences,"Meraki MG21 Enterprise License and Support, 1Y",Meraki,"Cisco Systems, Inc",LIC-MG21-ENT-1Y,LIC-MG21-ENT-1Y,In Stock,,256.09,,281.7,False,0,https://dragon-networks.com.au/product/meraki-mg21-enterprise-license-and-support-1y/
Licences,"Meraki MG21 Enterprise License and Support, 3Y",Meraki,"Cisco Systems, Inc",LIC-MG21-ENT-3Y,LIC-MG21-ENT-3Y,In Stock,,576.48,,634.13,False,0,https://dragon-networks.com.au/product/meraki-mg21-enterprise-license-and-support-3y/
Licences,"Meraki MG21 Enterprise License and Support, 5Y",Meraki,"Cisco Systems, Inc",LIC-MG21-ENT-5Y,LIC-MG21-ENT-5Y,In Stock,,960.07,,1056.08,False,0,https://dragon-networks.com.au/product/meraki-mg21-enterprise-license-and-support-5y/
Licences,"Meraki MG41 Enterprise License and Support, 1YR",Meraki,"Cisco Systems, Inc",LIC-MG41-ENT-1Y,LIC-MG41-ENT-1Y,In Stock,,513.27,,564.6,False,0,https://dragon-networks.com.au/product/meraki-mg41-enterprise-license-and-support-1yr/
Licences,"Meraki MG41 Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MG41-ENT-3Y,LIC-MG41-ENT-3Y,In Stock,,1155.12,,1270.63,False,0,https://dragon-networks.com.au/product/meraki-mg41-enterprise-license-and-support-3yr/
Licences,"Meraki MG41 Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MG41-ENT-5Y,LIC-MG41-ENT-5Y,In Stock,,1924.49,,2116.94,False,0,https://dragon-networks.com.au/product/meraki-mg41-enterprise-license-and-support-5yr/
Licences,"Meraki MG51 Enterprise License and Support, 3YR",Meraki,"Cisco Systems, Inc",LIC-MG51-ENT-3Y,LIC-MG51-ENT-3Y,In Stock,,2084.69,,2293.16,False,0,https://dragon-networks.com.au/product/meraki-mg51-enterprise-license-and-support-3yr/
Licences,"Meraki MG51 Enterprise License and Support, 5YR",Meraki,"Cisco Systems, Inc",LIC-MG51-ENT-5Y,LIC-MG51-ENT-5Y,In Stock,,3474.11,,3821.52,False,0,https://dragon-networks.com.au/product/meraki-mg51-enterprise-license-and-support-5yr/
Licences,"Meraki MV 180 Day Cloud Archive License, 1YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA180-1YR,LIC-MV-CA180-1YR,In Stock,,1198.73,,1318.6,False,0,https://dragon-networks.com.au/product/meraki-mv-180-day-cloud-archive-license-1yr/
Licences,"Meraki MV 180 Day Cloud Archive License, 3YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA180-3YR,LIC-MV-CA180-3YR,In Stock,,3596.16,,3955.78,False,0,https://dragon-networks.com.au/product/meraki-mv-180-day-cloud-archive-license-3yr/
Licences,"Meraki MV 180 Day Cloud Archive License, 5YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA180-5YR,LIC-MV-CA180-5YR,In Stock,,5993.59,,6592.95,False,0,https://dragon-networks.com.au/product/meraki-mv-180-day-cloud-archive-license-5yr/
Licences,"Meraki MV 30 Day Cloud Archive License, 1YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA30-1Y,LIC-MV-CA30-1Y,In Stock,,239.75,,263.73,False,0,https://dragon-networks.com.au/product/meraki-mv-30-day-cloud-archive-license-1yr/
Licences,"Meraki MV 30 Day Cloud Archive License, 3YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA30-3Y,LIC-MV-CA30-3Y,In Stock,,719.22,,791.14,False,0,https://dragon-networks.com.au/product/meraki-mv-30-day-cloud-archive-license-3yr/
Licences,"Meraki MV 30 Day Cloud Archive License, 5YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA30-5Y,LIC-MV-CA30-5Y,In Stock,,1198.73,,1318.6,False,0,https://dragon-networks.com.au/product/meraki-mv-30-day-cloud-archive-license-5yr/
Licences,"Meraki MV 90 Day Cloud Archive License, 1YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA90-1YR,LIC-MV-CA90-1YR,In Stock,,599.36,,659.3,False,0,https://dragon-networks.com.au/product/meraki-mv-90-day-cloud-archive-license-1yr/
Licences,"Meraki MV 90 Day Cloud Archive License, 3YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA90-3YR,LIC-MV-CA90-3YR,In Stock,,1798.08,,1977.89,False,0,https://dragon-networks.com.au/product/meraki-mv-90-day-cloud-archive-license-3yr/
Licences,"Meraki MV 90 Day Cloud Archive License, 5YR",Meraki,"Cisco Systems, Inc",LIC-MV-CA90-5YR,LIC-MV-CA90-5YR,In Stock,,2996.81,,3296.49,False,0,https://dragon-networks.com.au/product/meraki-mv-90-day-cloud-archive-license-5yr/
Licences,"Meraki MV Sense License, 1YR",Meraki,"Cisco Systems, Inc",LIC-MV-SEN-1YR,LIC-MV-SEN-1YR,In Stock,,160.19,,176.21,False,0,https://dragon-networks.com.au/product/meraki-mv-sense-license-1yr/
Licences,"Meraki MV Sense License, 3YR",Meraki,"Cisco Systems, Inc",LIC-MV-SEN-3YR,LIC-MV-SEN-3YR,In Stock,,359.61,,395.57,False,0,https://dragon-networks.com.au/product/meraki-mv-sense-license-3yr/
Licences,"Meraki MV Sense License, 5YR",Meraki,"Cisco Systems, Inc",LIC-MV-SEN-5YR,LIC-MV-SEN-5YR,In Stock,,600.45,,660.5,False,0,https://dragon-networks.com.au/product/meraki-mv-sense-license-5yr/
Licences,"Meraki vMX Enterprise License, Large, 3 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-L-ENT-3Y,LIC-VMX-L-ENT-3Y,In Stock,,11987.18,,13185.9,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-large-3-year/
Licences,"Meraki vMX Enterprise License, Large, 5 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-L-ENT-5Y,LIC-VMX-L-ENT-5Y,In Stock,,19979.37,,21977.31,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-large-5-year/
Licences,"Meraki vMX Enterprise License, Medium, 1 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-M-ENT-1Y,LIC-VMX-M-ENT-1Y,In Stock,,2663.33,,2929.66,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-medium-1-year/
Licences,"Meraki vMX Enterprise License, Medium, 3 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-M-ENT-3Y,LIC-VMX-M-ENT-3Y,In Stock,,5992.5,,6591.75,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-medium-3-year/
Licences,"Meraki vMX Enterprise License, Medium, 5 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-M-ENT-5Y,LIC-VMX-M-ENT-5Y,In Stock,,9987.51,,10986.26,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-medium-5-year/
Licences,"Meraki vMX Enterprise License, Small, 1 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-S-ENT-1Y,LIC-VMX-S-ENT-1Y,In Stock,,532.9,,586.19,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-small-1-year/
Licences,"Meraki vMX Enterprise License, Small, 3 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-S-ENT-3Y,LIC-VMX-S-ENT-3Y,In Stock,,1198.73,,1318.6,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-small-3-year/
Licences,"Meraki vMX Enterprise License, Small, 5 Year",Meraki,"Cisco Systems, Inc",LIC-VMX-S-ENT-5Y,LIC-VMX-S-ENT-5Y,In Stock,,1998.59,,2198.45,False,0,https://dragon-networks.com.au/product/meraki-vmx-enterprise-license-small-5-year/
Licences,"Meraki Z4 Secure Teleworker License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-Z4-SEC-1Y,LIC-Z4-SEC-1Y,In Stock,,383.43,,421.77,False,0,https://dragon-networks.com.au/product/meraki-z4-secure-teleworker-license-and-support-1-year/
Licences,"Meraki Z4 Secure Teleworker License and Support, 3 Year",Meraki,"Cisco Systems, Inc",LIC-Z4-SEC-3Y,LIC-Z4-SEC-3Y,In Stock,,862.71,,948.98,False,0,https://dragon-networks.com.au/product/meraki-z4-secure-teleworker-license-and-support-3-year/
Licences,"Meraki Z4 Enterprise License and Support, 1 Year",Meraki,"Cisco Systems, Inc",LIC-Z4-ENT-1Y,LIC-Z4-ENT-1Y,In Stock,,181.62,,199.78,False,0,https://dragon-networks.com.au/product/meraki-z4-enterprise-license-and-support-1-year/
Licences,"Meraki Z4C Enterprise License and Suuport, 1 Year",Meraki,"Cisco Systems, Inc",LIC-Z4C-ENT-1Y,LIC-Z4C-ENT-1Y,In Stock,,314.81,,346.29,False,0,https://dragon-networks.com.au/product/meraki-z4c-enterprise-license-and-suuport-1-year/
Systems Manager,"Cisco Meraki Systems Manager Enterprise Device License, 5YR",Meraki,"Cisco Systems, Inc",LIC-SME-5YR,LIC-SME-5YR,In Stock,,113.06,,124.37,False,0,https://dragon-networks.com.au/product/cisco-meraki-system-manager-enterprise-device-license-5-yr/
Systems Manager,"Cisco Meraki Systems Manager Enterprise Device License, 3YR",Meraki,"Cisco Systems, Inc",LIC-SME-3YR,LIC-SME-3YR,In Stock,,75.37,,82.91,False,0,https://dragon-networks.com.au/product/cisco-meraki-system-enterprise-device-license-3-yr/
Systems Manager,"Cisco Meraki Systems Manager Enterprise Device License, 1YR",Meraki,"Cisco Systems, Inc",LIC-SME-1YR,LIC-SME-1YR,In Stock,,37.69,,41.46,False,0,https://dragon-networks.com.au/product/cisco-meraki-system-manager-enterprise-device-license-1-yr/
Insight & Analytics,"Meraki Insight License for 5 Years (XLarge, Up to 10 Gbps)",Meraki,"Cisco Systems, Inc",LIC-MI-XL-5YR,LIC-MI-XL-5YR,In Stock,,32692.34,,35961.57,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-5-years-xlarge-up-to-10-gbps/
Insight & Analytics,"Meraki Insight License for 3 Years (XLarge, Up to 10 Gbps)",Meraki,"Cisco Systems, Inc",LIC-MI-XL-3YR,LIC-MI-XL-3YR,In Stock,,21794.88,,23974.37,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-3-years-xlarge-up-to-10-gbps/
Insight & Analytics,"Meraki Insight License for 1 Year (XLarge, Up to 10 Gbps)",Meraki,"Cisco Systems, Inc",LIC-MI-XL-1YR,LIC-MI-XL-1YR,In Stock,,10897.45,,11987.2,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-1-year-xlarge-up-to-10-gbps/
Insight & Analytics,"Meraki Insight License for 5 Years (Large, Up to 5 Gbps)",Meraki,"Cisco Systems, Inc",LIC-MI-L-5YR,LIC-MI-L-5YR,In Stock,,16346.17,,17980.79,False,0,https://dragon-networks.com.au/product/meraki-insight-icense-for-5-years-large-up-to-5gbps/
Insight & Analytics,"Meraki Insight License for 3 Years (Large, Up to 5 Gbps)",Meraki,"Cisco Systems, Inc",LIC-MI-L-3YR,LIC-MI-L-3YR,In Stock,,10897.45,,11987.2,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-3-years-large-up-to-5-gbps/
Insight & Analytics,"Meraki Insight License for 1 Year (Large, Up to 5 Gbps)",Meraki,"Cisco Systems, Inc",LIC-MI-L-1YR,LIC-MI-L-1YR,In Stock,,5448.72,,5993.59,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for1-year-largre-up-to-5-gbps/
Insight & Analytics,"Meraki Insight License for 5 Years (Medium, Up to 750 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-M-5YR,LIC-MI-M-5YR,In Stock,,3269.23,,3596.15,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-5-years-medium-up-to-750-mbps/
Insight & Analytics,"Meraki Insight License for 3 Years (Medium, Up to 750 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-M-3YR,LIC-MI-M-3YR,In Stock,,2179.5,,2397.45,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-3-years-medium-up-to-750-mbps/
Insight & Analytics,"Meraki Insight License for 1 Year (Medium, Up to 750 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-M-1YR,LIC-MI-M-1YR,In Stock,,1089.75,,1198.73,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-1-year-medium-up-to-750-mbps/
Insight & Analytics,"Meraki Insight License for 5 Years (Small, Up to 450 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-S-5YR,LIC-MI-S-5YR,In Stock,,1307.69,,1438.46,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-5-years-small-up-to-450mbps/
Insight & Analytics,"Meraki Insight License for 3 Years (Small, Up to 450 Mbps)",Meraki,"Cisco Systems, Inc",LIC-MI-S-3YR,LIC-MI-S-3YR,In Stock,,871.79,,958.97,False,0,https://dragon-networks.com.au/product/meraki-insight-license-for-3-years-small-up-to-450-mbps/
Accessories,Meraki 2.4GHz Sector Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-23,MA-ANT-23,In Stock,,447.63,,492.39,False,0,https://dragon-networks.com.au/product/meraki-2-4-ghz-sector-antenna/
Accessories,Meraki Dual Band Patch Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-25,MA-ANT-25,In Stock,,447.63,,492.39,False,0,https://dragon-networks.com.au/product/meraki-dual-band-patch-antenna/
Accessories,Meraki 1000Base LX10 Single-Mode,Meraki,"Cisco Systems, Inc",MA-SFP-1GB-LX10,MA-SFP-1GB-LX10,In Stock,,1276.22,,1403.84,False,0,https://dragon-networks.com.au/product/meraki-1000-base-lx10-single-mode/
Accessories,"Meraki 40GbE QSFP Cable, 0.5 Meter",Meraki,"Cisco Systems, Inc",MA-CBL-40G-50CM,MA-CBL-40G-50CM,In Stock,,99.54,,109.49,False,0,https://dragon-networks.com.au/product/meraki-40-gbe-qsfp-cable-0-5-meter/
Accessories,Meraki 1000Base SX Multi-Mode,Meraki,"Cisco Systems, Inc",MA-SFP-1GB-SX,MA-SFP-1GB-SX,In Stock,,497.68,,547.45,False,0,https://dragon-networks.com.au/product/meraki-1000base-sx-multi-mode/
Accessories,"Meraki Front-to-Back Fan, 18K RPM",Meraki,"Cisco Systems, Inc",MA-FAN-18K,MA-FAN-18K,In Stock,,320.66,,352.73,False,0,https://dragon-networks.com.au/product/meraki-front-to-back-fan-18-k-rpm/
Accessories,"Meraki 40GbE QSFP Cable, 3 Meter",Meraki,"Cisco Systems, Inc",MA-CBL-40G-3M,MA-CBL-40G-3M,In Stock,,384.79,,423.27,False,0,https://dragon-networks.com.au/product/meraki-40-gbe-qsfp-cable-3-meter/
Accessories,"Meraki Front-to-Back Fan, 16K RPM",Meraki,"Cisco Systems, Inc",MA-FAN-16K,MA-FAN-16K,In Stock,,320.66,,352.73,False,0,https://dragon-networks.com.au/product/meraki-front-to-back-fan-16-k-rpm/
Accessories,Meraki 10G Base LR Single-Mode,Meraki,"Cisco Systems, Inc",MA-SFP-10GB-LR,MA-SFP-10GB-LR,In Stock,,5124.12,,5636.53,False,0,https://dragon-networks.com.au/product/meraki-10-g-base-lr-single-mode/
Accessories,"Meraki 10 GbE Twinax Cable with SFP+ Modules, 1 Meter",Meraki,"Cisco Systems, Inc",MA-CBL-TA-1M,MA-CBL-TA-1M,In Stock,,99.54,,109.49,False,0,https://dragon-networks.com.au/product/meraki-10-gbe-twinax-cable-with-sfp-modules-1-meter/
Accessories,Meraki 10G Base SR Multi-Mode,Meraki,"Cisco Systems, Inc",MA-SFP-10GB-SR,MA-SFP-10GB-SR,In Stock,,1276.22,,1403.84,False,0,https://dragon-networks.com.au/product/meraki-10-g-base-sr-multi-mode/
Accessories,Meraki MX64 Replacement Power Adapter (30 WAC),Meraki,"Cisco Systems, Inc",MA-PWR-30WAC,MA-PWR-30WAC,In Stock,,64.7,,71.17,False,0,https://dragon-networks.com.au/product/meraki-mx64-replacement-power-adapter-30-wac/
